;V-0286;TOYOTA;2FG25 /40/;SOLD;;;;;;;
;V-0453;LINDE;E15;V2;CS1;O;42;A;M-0484;;
;V-0478;STILL;R60-18;V2;HSZTJ;;8;D;M-0891;;
;V-0482;KOMATSU;SG07L-3;V2;CS1;O;29;B;;;
;V-0507;TOYOTA;2FG05 /CLUTCH/;V1;BE;BTE;4;E;;;
;V-0544;KOMATSU;FB10EXF-8;V1;BE;BFE;13;C;;;
;V-0565;STILL;EGU20 short;V2;CS1;O;50;C;;;
;V-0566;STILL;EGU20 short;V2;CS1;O;50;C;;;
;V-0567;STILL;EGU20 short;V2;CS1;O;50;C;;;
;V-0573;JUNGHEINRICH;HC12;V1;SZ;RIR;;;;;
;V-0591;KOMATSU;FB10EX-10;V2;CS1;O;30;A;;;
;V-0627;LINDE;T20B;SOLD;;;;;;;
;V-0629;MIC;A20;V2;CS1;O;45;B;;;
;V-0640;JUNGHEINRICH;ELE16-20 /INITIAL LIFT/;V1;BE;RTE;4;B;;;
;V-0694;JUNGHEINRICH;EFGDH15GE115-290Z;V2;CS1;O;44;A;M-0661;;
;V-0698;JUNGHEINRICH;EJC16G;V1;SZ;SAT;6;F;;;
;V-0722;JUNGHEINRICH;ERC14;V2;HSZTJ;;5;C;M-0604;;
;V-0724;JUNGHEINRICH;ERC14;V2;HSZTJ;;4;C;M-0602;;
;V-0725;JUNGHEINRICH;ERC14;V2;HSZTJ;;4;C;M-0603;;
;V-0728;LINDE;L10 /379/ WIDE /USA STANDART/;V2;CS1;O;49;C;;;
;V-0748;KOMATSU;FB13M-2;V2;CS1;O;43;A;;;
;V-0750;KOMATSU;FB13M-3;V2;CS1;O;43;A;M-0437;;
;V-0757;KOMATSU;FB15RL-8;V2;CS2;;18;J;M-0649;;
;V-0764;LINDE;E15;V2;CS1;O;41;A;M-0457;;
;V-0766;KOMATSU;FG35ZT-7 LEO;V2;CS1;H;28;C;;;
;V-0799;JUNGHEINRICH;EJD20-3;V2;CS1;O;40;C;;;
;V-0800;KOMATSU;FB13M-2;V1;BE;BFE;7;C;M-0407;;
;V-0806;JUNGHEINRICH;EJC16;V2;CS1;O;39;C;;;
;V-0807;ATLET;200TLL;V2;CS1;O;45;C;;;
;V-0808;AICHI;EDP 2001-P Long;V2;CS1;O;50;A;;;
;V-0809;JUNGHEINRICH;EJE20;V2;CS1;O;45;C;;;
;V-0816;JUNGHEINRICH;EJC12;V2;CS1;O;40;C;;;
;V-0838;LINDE;T18;V2;CS1;O;48;C;;;
;V-0840;LINDE;T20;V2;CS1;O;48;C;;;
;V-0875;KOMATSU;FB15-5;V2;HSZTJ;;8;E;M-0298;;
;V-0895;KOMATSU;FB18M-3 /DEFECT NOT WORKING/;V2;CS1;O;42;A;;;
;V-0923;Z  SAXON RECOND;MOBILE RAMP !NOT FOR SALE!;V2;BEJ;;;;;;
;V-0962;STEINBOCK BOSS;WP12;V2;CS1;O;44;B;;;
;V-0970;JUNGHEINRICH;EJC16G;V2;CS1;O;39;B;M-0176;;
;V-0978;BALKANCAR;EP012;V2;CS2;;5;E;;;
;V-0979;BALKANCAR;EP012;V2;CS2;;6;E;;;
;V-0981;JUNGHEINRICH;EMB10 SWIFT /FLEX.WIDE LEGS/FORKS/;V2;CS1;O;45;A;;;
;V-0998;JUNGHEINRICH;ERC12 short;V2;HSZTJ;;3;C;M-0605;;
;V-1038;KOMATSU;FD30T-1E1;V2;CS2;;2;I;M-0623;;
;V-1045;STILL;R50-15;V1;SZ;M2FO;6;A;M-0853;;
;V-1051;LINDE;L12/AS /379/ WIDE/FORKS;V2;CS1;O;47;A;;;
;V-1052;LINDE;L14 /372/ SHORT LEGS;V2;CS1;O;48;C;;;
;V-1053;STILL;EGU20 SHORT;V1;SZ;M2FO;4;C;;;
;V-1055;LINDE;T20;V2;CS1;O;48;C;;;
;V-1056;LINDE;T20 /360/ 1500Long ;V2;CS1;O;50;C;;;
;V-1058;BALKANCAR;ET508;V2;CS1;M;1;A;;;
;V-1059;BALKANCAR;ET508;V2;CS1;M;1;A;;;
;V-1060;BALKANCAR;EV606-332;V1;BE;BFE;5;C;;;
;V-1061;MIC;A20;V2;CS1;O;46;C;;;
;V-1063;JUNGHEINRICH;EJE20;V2;CS1;O;45;C;;;
;V-1082;RAK;2A;V2;HSZTJ; ;6;A;M-0764;;
;V-1118;TOYOTA;6FDF25 /62/;V2;CS1;E;3;C;;;
;V-1123;KOMATSU;FD30T-1E1;V1;SZ;M1PA ;;;;;
;V-1127;JUNGHEINRICH;EJC16G;V2;CS1;O;39;C;;;
;V-1140;HYSTER;P20S;V2;CS1;O;46;C;;;
;V-1147;KOMATSU;FG20T-14 LEO+;V2;CS1;E;5;D;;;
;V-1149;TOYOTA;2TD-25 /CLUTCH/;V2;CS2;;17;E;;;
;V-1206;BT;CBG25;V1;BE;BTE;16;E;;;
;V-1225;STILL;EGV16;V1;SZ;FBG;;;;;
;V-1237;LINDE;T20B /360/ WIDE /USA STANDART/;V2;CS1;O;50;C;;;
;V-1240;TRACMA;TEG1500;V2;CS2;;19;D;;;
;V-1241;DESTA;DVHM1622N;V2;HSZTJ;;9;D;M-1079;;
;V-1256;YANG-YAM PUMA;PUMA FD25;V1;BE;UJE;1;B;;;
;V-1264;MITSUBISHI;FG35K;V2;CS1;E;18;F;;;
;V-1291;JUNGHEINRICH;EFG D 0,1 G 80-450 DZ /NOT WORKING/;V2;HSZTJ;;3;A;M-0833;;
;V-1292;PRAMAC LIFTER;QX20S4 1150/550 /DEMO/;V1;BE;RTE;4;C;;;
;V-1303;TOYOTA;6FGF-30 /02/;V2;CS1;E;12;F;;;
;V-1313;JUNGHEINRICH;EJE20 /INITIAL LIFT/;V1;BE;RTE;4;B;;;
;V-1315;NISSAN;UGJ02A30;V2;CS1;E;13;F;;;
;V-1329;NISSAN;FD02-A25Q;V2;CS1;E;7;C;;;
;V-1333;KOMATSU;FG07-3 /CLUTCH/;V1;BE;BTE;1;E;;;
;V-1336;KOMATSU;FG10T-16 LEO;V2;CS1;E;17;D;;;
;V-1359;KOMATSU;FG20HT-12 LEO;V2;CS1;E;5;D;;;
;V-1393;LINDE;L12 /141/;V2;CS1;O;47;C;;;
;V-1399;KOMATSU;FG35T-7 LEO;V2;CS2;;6;J;;A-0123;
;V-1400;KOMATSU;FG20T-12 LEO;V2;CS1;E;3;D;;;
;V-1428;JUNGHEINRICH;EJE20 /INITIAL LIFT/;V2;CS1;O;45;C;;;
;V-1436;STILL;R60-25;V2;HSZTJ;;8;B;M-0321;;
;V-1458;KOMATSU;FG30ST-12 LEO;V2;CS1;O;33;C;;;
;V-1468;LINDE;T18 WIDE LONG /USA STANDART/;V2;CS1;O;50;C;;;
;V-1470;HYSTER;E1,50XM /NOT WORKING/;V2;HSZTJ;;4;A;;;
;V-1480;DAEWOO;GC20E;V1;BE;RFE;8;C;;;
;V-1482;CATERPILLAR;GP40;V2;CS1;H;28;B;;;
;V-1505;KOMATSU;FG60T-6;V2;CS2;;18;H;;A-0211;
;V-1507;JUNGHEINRICH;ERC14;V2;HSZTJ;;5;C;;;
;V-1557;HAULOTTE;H68 /20420MM/;V2;EKJ;;;;;;
;V-1558;PRAMAC LIFTER;GX10/20;V1;BE;RTE;4;C;;;
;V-1562;JLG;40RTS;V1;BE;UBE;6;B;;;
;V-1568;ATLET;200TLL;V2;CS1;O;45;C;;;
;V-1569;ATLET;200TLL;V1;BE;RTE;4;C;;;
;V-1571;TOTALLIFTER;H10E /TRSE0001/;V1;BE;BPA;7;B;;;
;V-1572;TOTALLIFTER;H10E /TRSE0001/;V1;BE;BPA;8;D;;;
;V-1573;TOTALLIFTER;H10E /TRSE0001/;V1;BE;BPA;9;E;;;
;V-1574;MIC;A18;V1;BE;RTE;3;C;;;
;V-1577;MIC;A22T/BV54/115;V2;CS1;O;46;B;;;
;V-1588;STILL;EGU18;V2;CS1;O;46;C;;;
;V-1610;KOMATSU;FG40T-1E1;V2;CS1;H;28;C;;;
;V-1624;NISSAN;EH02A25U;V1;BE;BFE;2;A;;;
;V-1630;CATERPILLAR;GP30T;V2;CS1;E;10;F;;;
;V-1637;CATERPILLAR;MC60DSA /DEFECT NOT WORKING/;V2;HSZTJ;;;;;;
;V-1649;JUNGHEINRICH;EJCA12,5;V2;CS1;O;39;C;;;
;V-1650;AICHI;SX015;V1;BE;BPA;9;A;;;
;V-1665;SIMONA;MB800;V1;SZ;SAT;6;A;;;
;V-1666;SIMONA;MB800;V1;SZ;SAT;6;A;;;
;V-1667;JUNGHEINRICH;EJC16;V2;CS1;O;39;C;;;
;V-1674;KALMAR;EL6-600;V2;CS2;;18;I;;A-0115;
;V-1678;LINDE;E16C02 /335/;V2;CS1;O;39;A;;;
;V-1679;KOMATSU;FD35ZT-7 LEO;V2;CS1;H;28;F;;;
;V-1681;CATERPILLAR;GPL40T;V2;CS1;E;13;A;M-0621;;
;V-1684;KOMATSU;FB15RJ-8;V2;CS2;;19;J;M-0645;;
;V-1691;KOMATSU;FG20HT-12 LEO;V2;CS2;;11;J;;;
;V-1697;GROVE;AMZ51XT;V2;CS2;;20;F;;;
;V-1747;TRACMA;TMX20;V2;CS2;;20;B;;;
;V-1758;ROFAN;ZH44;V2;CS2;;20;E;;;
;V-1763;KOMATSU;FG15HT-17 LEO+;V2;CS1;E;19;D;;;
;V-1769;TOYOTA;4QBW9 /NOT WORKING/;V1;BE;BPA;3;E;;;
;V-1770;STEINBOCK BOSS;336H501P179;V2;BEJ;;6;;;;
;V-1774;DESTA;DVHM1622N;V2;HSZTJ;;9;E;;;
;V-1778;CLARK;CMP15L;V1;BE;RFE;7;B;;;
;V-1781;STILL;R60-16;V2;HSZTJ;;8;C;;;
;V-1790;KOMATSU;FG25HT-12 LEO;V2;CS1;E;4;D;;;
;V-1798;SALEV;C150HYDPDJ;V1;BE;UJE;5;B;;A-0200;
;V-1799;HAULOTTE;HA121;V1;SZ;M2FO;5;C;;;
;V-1810;DAEWOO;G45SC2;V2;CS1;H;28;D;M-0622;;
;V-1813;DAEWOO;D30E3;V2;CS1;E;14;F;;;
;V-1818;LINDE;E15 /324/;V2;CS1;O;41;A;M-0547;;
;V-1819;NISSAN;FD01A18Q;V2;CS1;E;12;C;;;
;V-1821;NISSAN;H01A15;V2;CS2;;10;F;;;
;V-1824;NISSAN;NH01A15;V1;SZ;SAUD;9;C;M-0510;;
;V-1827;CATERPILLAR;GP18N;V1;BE;BTE;7;A;;;
;V-1835;SPYKSTAHL;1240;V2;CS2;;4;E;;;
;V-1837;TOYOTA;3FD-14 /CLUTCH/;V1;BE;SAB;12;A;;;
;V-1840;KOMATSU;FD15HT-15;SOLD;;;;;;;
;V-1863;EZGO;TXT;V2;CS1;I;3;C;;;
;V-1864;KOMATSU;FD20T-12 LEO;V2;CS1;E;1;E;;;
;V-1865;STEINBOCK BOSS;WP10MKVIA-1;V1;BE;RTE;4;C;;;
;V-1867;KOMATSU;FB15-M2;V1;SZ;LAU;;;;;
;V-1868;NISSAN;EGH02-A30;V1;SZ;M1SZ;;;M-0628;A-0160;
;V-1872;TOYOTA;5FD-25 /02/;V2;CS1;E;7;B;;;
;V-1885;AICHI;GUTBROD B660E /NOT WORKING/;V1;BE;BPA;3;E;;;
;V-1887;STEINBOCK BOSS;547/MK5B-3;V2;BEJ;;3;;;;
;V-1888;CATERPILLAR;GP45K;V2;CS1;H;27;B;;;
;V-1889;NISSAN;F04D40HQ;V2;CS1;E;14;A;;;
;V-1890;KOMATSU;FD30T-12 LEO;V2;CS1;E;24;C;;;
;V-1891;CATERPILLAR;DP70K;V2;CS2;;7;C;;;
;V-1900;KOMATSU;FG15HT-17 LEO+;V2;CS1;E;18;D;M-0654;;
;V-1905;KOMATSU;FG15HT-17 LEO+;V2;CS1;E;19;D;;;
;V-1909;NISSAN;FJ02A20U;V2;CS2;;19;G;;;
;V-1914;KALMAR;DCD80-9H;V2;CS2;;12;C;;;
;V-1917;CATERPILLAR;GP30N;V2;CS1;E;9;F;;;
;V-1920;NISSAN;HT01;V2;CS2;;17;B;;;
;V-1921;TOYOTA;5FD20 /02/;V2;CS1;E;4;C;;;
;V-1924;MITSUBISHI;FD30TAC;V2;CS2;;4;I;;;
;V-1937;KOMATSU;FD25T-12 LEO;V2;CS2;;18;G;;;
;V-1938;KOMATSU;FD25T-14 LEO+;V2;CS2;;18;F;M-0638;;
;V-1940;TOYOTA;6FD-40 /02/;V2;CS1;E;19;A;;;
;V-1947;KOMATSU;FD10T-20R NXT;V1;BE;SAJ;1;B;;;
;V-1949;KOMATSU;FD40ZT-8 LEO CX;V2;CS2;;15;I;;A-0196;
;V-1960;PRAMAC LIFTER;TX12/25;V1;BE;BPA;8;A;;;
;V-1965;ROFAN;Z44;V2;CS2;;20;D;;;
;V-1967;LINDE;L14 /365/;V1;BE;RTE;1;B;;;
;V-1968;MIC;G100MB;V1;BE;BPA;9;A;;;
;V-1970;Z  SAXON RECOND;EGV1000;V1;BE;RTE;2;A;;;
;V-1971;Z  SAXON RECOND;EGV1000;V1;BE;RTE;2;B;;;
;V-1972;TENNANT;WSE7265;V1;BE;BEJ;;;;;
;V-1975;DAEWOO;D70S;V2;CS2;;3;C;;A-0383;
;V-1976;JUNGHEINRICH;TFG430;V2;CS1;E;15;F;;;
;V-1977;LINDE;L10AS /379/ spec With Forks ;V2;CS1;O;46;A;;;
;V-1978;LINDE;T16 /360/ short;V2;CS1;O;47;C;;;
;V-1980;BT;C4G300E;V2;CS2;;6;J;M-0569;;
;V-1985;NISSAN;PJ01A15U;V1;SZ;LAF;7;;;;
;V-1986;NISSAN;FJ01A15U;V2;CS1;E;12;C;;;
;V-1989;KOMATSU;FD20T-11E;V2;CS1;E;1;D;;;
;V-1990;KOMATSU;FD 25T-8;V1;BE;BFE;5;A;;;
;V-1995;STEINBOCK BOSS;546-5C2;V2;BEJ;;4;;;;
;V-1997;EZGO;F102;V1;SZ;PAR;4;A;;;
;V-1998;EZGO;F102;V1;SZ;PAR;1;B;;;
;V-2002;THOMAS;T83S;SOLD;;;;;;;
;V-2003;KOMATSU;FG70T-6;V2;CS2;;4;C;;A-0157;
;V-2009;LINDE;E18P-02 /335/;V2;CS1;O;29;A;M-0567;;
;V-2010;MITSUBISHI;FD30T /PYROBAN/ /NOT WORKING/;V1;BE;BFE;9;A;M-0210;;
;V-2012;HAULOTTE;OPTIMUM 6;V1;BE;BFE;2;C;;;
;V-2013;TOYOTA;3FD60;V2;CS2;;7;C;;;
;V-2019;STILL;R80-20;V2;CS2;;3;E;;;
;V-2023;BT;LSV1250/11;V1;BE;RTE;3;A;M-0668;;
;V-2024;MANITOU LOC MANULOC;A14 D29;V1;BE;RTE;2;A;;;
;V-2025;TOYOTA;7FGF30 /02/;V2;CS1;E;11;F;;;
;V-2029;JUNGHEINRICH;EJC12,5;V1;SZ;FBG;;;;;
;V-2032;NISSAN;NP1F1A15D;V1;BE;BTE;16;A;;;
;V-2033;NISSAN;NP1F1A15D;V2;CS1;E;19;C;;;
;V-2036;NISSAN;NP1F1A15D;V2;CS1;E;19;C;;;
;V-2037;NISSAN;P1F1A15J;V2;CS1;E;18;C;;;
;V-2040;EZGO;TE2PDS;V2;CS1;I;3;A;;;
;V-2044;KOMATSU;FG25HT-12 LEO;SOLD;;;;;;;
;V-2046;LINDE;R14X /116/;V2;CS2;;20;J;;;
;V-2047;LINDE;T18 /360/ Long ;V2;CS1;O;50;C;;;
;V-2052;TOYOTA;7FGF30 /02/;V2;CS1;E;11;F;;;
;V-2053;STILL;R60-16 /NOT WORKING/;V2;HSZTJ;;8;D;M-0823;;
;V-2054;LINDE;E16C-02 /335/;V2;CS1;O;40;A;;;
;V-2055;BALKANCAR;EV695;V2;CS1;O;29;C;M-0685;;
;V-2056;STILL;EFG2,5/6003;V2;HSZTJ;;8;B;M-0307;;
;V-2065;STILL;EGV14 /ANTIEXPLOSION/;V2;CS1;O;38;B;;;
;V-2066;LINDE;L10 /379/;V2;CS1;O;41;C;;;
;V-2067;TRACMA;TD2500;V2;CS2;;19;E;;;
;V-2078;BT;LSF1250/11;V1;BE;RTE;4;A;M-0688;;
;V-2079;STILL;EGU18;V2;CS1;O;46;C;;;
;V-2081;AICHI;TRAILER 2500/1250;V2;CS2;;3;E;;;
;V-2083;MITSUBISHI;FG30N;V2;CS1;E;9;F;;;
;V-2084;MITSUBISHI;FG30N;V2;CS1;E;8;F;;;
;V-2085;MITSUBISHI;FG18N;V2;CS2;;11;G;;;
;V-2087;MITSUBISHI;FG18N;V2;CS2;;12;G;;;
;V-2088;MITSUBISHI;FG18N;V2;CS2;;11;F;;;
;V-2093;KOMATSU;FG40T-7 LEO;V2;CS1;H;27;C;;A-0064;
;V-2097;LINDE;L12;V2;CS1;O;41;C;;;
;V-2098;MITSUBISHI;FG18N;V2;CS2;;12;F;;;
;V-2102;YALE;DFG15;V1;BE;SAJ;3;A;;;
;V-2107;STEINBOCK BOSS;556;V2;BEJ;;2;;;;
;V-2108;SIMAI;TED200 /NOT WORKING/;V2;CS2;;16;D;;;
;V-2109;MITSUBISHI;FD40K;V2;CS2;;15;J;;;
;V-2113;YANG-YAM PUMA;FD40;V2;CS2;;13;I;;;
;V-2120;AICHI;HONGDU HDG-2E;V1;SZ;PAR;11;B;;;
;V-2123;PEFRA;G11/1800;V2;CS1;M;1;A;;;
;V-2131;STILL;EGUS20;V2;HSZTJ;;2;C;;;
;V-2132;STILL;EGU 20S;V2;HSZTJ;;1;C;;;
;V-2133;STILL;EGU 20S;V2;HSZTJ;;2;C;;;
;V-2134;NISSAN;WG35-A40U;V2;CS1;H;28;D;;;
;V-2136;MITSUBISHI;FG18N /SIMPLE/;V1;BE;SAB;6;B;;;
;V-2141;MITSUBISHI;FD70;SOLD;;;;;;;
;V-2154;KOMATSU;FG10T-20 NXT;V2;CS2;;1;H;;;
;V-2157;NISSAN;CUGJ02E35PU;V2;CS1;O;34;C;;;
;V-2159;CATERPILLAR;GP25K;V1;BE;BTE;16;D;;;
;V-2168;JUNGHEINRICH;EJC12;V1;SZ;SAT;6;F;;;
;V-2176;HAKO;?? /NOT WORKING/;V1;BE;BPA;4;E;;;
;V-2177;KOMATSU;FD35T-8 LEO+;V2;CS2;;15;J;;A-0300;
;V-2182;TOYOTA;7FDF-15 /02/;V1;SZ;M1UD;;;;;
;V-2185;BT;PPS 1000MX;V1;BE;RTE;3;A;;;
;V-2187;LINDE;T18 /360/;V2;CS1;O;47;C;;;
;V-2190;KOMATSU;FG18LT-16 LEO;SOLD;;;;;;;
;V-2193;KOMATSU;FD30T-16R NXT+;V1;BE;BTE;12;E;;;
;V-2201;MANITOU LOC MANULOC;SLT415;V1;BE;UBE;4;C;;;
;V-2202;STILL;R06;V2;CS1;M;1;A;;;
;V-2206;BALKANCAR;DV1788 ;V1;BE;BFE;12;A;;;
;V-2207;TOYOTA;7FDA-50 /02/;V2;CS1;E;20;A;;;
;V-2210;TOYOTA;5FD20 /02/;V2;CS1;E;8;C;;;
;V-2211;NISSAN;ET02A200;V2;CS2;;18;E;;;
;V-2212;NISSAN;ET02A20U;V2;CS2;;18;E;;;
;V-2213;TOYOTA;6FDF25 /02/;V1;SZ;SAUD;4;D;;;
;V-2224;LINDE;L16 /372/;V2;CS1;O;43;C;;;
;V-2227;STEINBOCK BOSS;CD20C /NOT WORKING/;V1;SZ;SAUD;8;F;M-0643 ;;
;V-2229;YAMAHA;RHINO 660;V1;BE;IGA;;;;;
;V-2232;n/a;TOYOTA 5FBA25 ELBONTVA;ÉRTÉKEN;;;;;;;
;V-2235;PRAMAC LIFTER;TX12/29;V1;SZ;RIR;;;;;
;V-2236;STILL;EGU 20 short;V2;CS1;O;50;C;;;
;V-2237;FRANZ KAHL;EGH1000/800 /DEMO/;V1;SZ;RIR;;;;;
;V-2240;NISSAN;FH02-A25U;V1;BE;BFE;3;A;;;
;V-2242;CATERPILLAR;EP16NT;V1;BE;BFE;6;C;;;
;V-2246;TCM;FG15-N18;V1;BE;SAB;1;A;;;
;V-2249;MITSUBISHI;FG10T;V2;CS2;;14;G;M-0394;;
;V-2250;KOMATSU;FG20HT-14 LEO+;V2;CS1;E;6;D;;;
;V-2251;TOYOTA;5FDF25 /02/;V2;CS2;;17;F;;;
;V-2252;CATERPILLAR;GP18N;V2;CS1;E;20;D;;;
;V-2253;CATERPILLAR;DP18N;V2;CS1;E;14;C;;;
;V-2256;CATERPILLAR;GP25T;V2;CS1;E;9;D;;;
;V-2257;CATERPILLAR;GP20K;V2;CS2;;10;J;;;
;V-2263;KOMATSU;FD18T-15;V2;CS1;E;13;C;;;
;V-2267;STILL;EGD16;V1;BE;RTE;2;C;;;
;V-2268;CESAB;ECO-M400;V2;CS2;;18;I;;;
;V-2269;LINDE;H25D /392/;V1;BE;BTE;1;A;;;
;V-2274;CATERPILLAR;GP30N;V2;CS2;;8;J;;;
;V-2275;MITSUBISHI;FG30N;V2;CS2;;7;I;;;
;V-2276;MITSUBISHI;FG30N;V2;CS1;E;24;E;;;
;V-2277;TOYOTA;6FGF30;V1;SZ;LAF;4;;M-0671;;
;V-2279;NISSAN;BF03-A35U;V2;CS2;;17;G;;;
;V-2280;KOMATSU;FG15T-18 NXT;V1;BE;RFE;3;A;;;
;V-2281;KOMATSU;FG15T-14;V1;BE;SAB;3;B;;;
;V-2282;MITSUBISHI;FD15T;V2;CS2;;2;E;;;
;V-2285;YANG-YAM PUMA;FD30 ;V2;CS1;E;18;E;M-0673;;
;V-2288;JLG;2646E;V1;SZ;SAT;1;B;;;
;V-2291;EZGO;TXT;V2;CS1;I;3;B;;;
;V-2292;EZGO;J303;V2;CS1;I;3;B;;;
;V-2294;TCM;FD60-9;V2;CS2;;10;C;;A-0204;
;V-2296;TCM;FG15N15T;V1;BE;SAB;8;B;;;
;V-2298;NISSAN;UG1F2-A35DU;V2;CS1;E;17;F;;;
;V-2305;KOMATSU;FG20HT-16R NXT+;V2;CS1;E;6;D;;;
;V-2306;KOMATSU;FG30-16R NXT+;V2;CS1;E;4;F;;;
;V-2311;DAEWOO;D25S-3;V2;CS2;;19;H;;;
;V-2315;CATERPILLAR;DP25K;V2;CS2;;19;H;;;
;V-2322;NISSAN;WGF03-A35U;V2;CS1;H;28;A;;;
;V-2323;CATERPILLAR;GP45K;V2;CS2;;12;J;;;
;V-2324;TCM;FG40-T8;V2;CS2;;13;J;;;
;V-2328;CATERPILLAR;GP25K;V1;BE;RFE;3;C;;;
;V-2333;CATERPILLAR;GP15N;V2;CS2;;12;F;;;
;V-2334;MITSUBISHI;FG15N;V2;CS1;E;20;D;;;
;V-2336;LINDE;L12 /379/;V1;BE;RTE;1;A;M-0697;;
;V-2337;TOYOTA;7FBMF16;V1;BE;BFE;14;C;;;
;V-2340;TOYOTA;7FGF-18 /42/;V2;CS1;E;20;C;;;
;V-2347;HYSTER;H1,6FT;V2;CS2;;4;G;;;
;V-2349;CATERPILLAR;GP30N;V2;CS2;;7;J;;;
;V-2351;NISSAN;FJ01-A15U;V2;CS2;;2;F;;;
;V-2352;LINDE;H16D-03 /350/;V2;CS2;;11;E;;;
;V-2354;HYSTER;S2,0XMS;V2;CS1;O;32;C;M-0284;;
;V-2356;MIC;G12-350T;V2;CS1;O;43;B;;;
;V-2358;TOYOTA;6FDF40 /02/;V2;CS2;;12;J;;A-0315;
;V-2362;TRACMA;TMX 30;V2;CS2;;20;C;;;
;V-2364;MANITOU LOC MANULOC;1932ES;V1;BE;BFE;3;C;;;
;V-2366;GROVE;TOUCAN 860;V1;SZ;SAT;6;B;;;
;V-2370;DAEWOO;DOOSAN D30S5;V2;CS1;E;21;F;M-0559;;
;V-2372;DAEWOO;D30S3;V2;CS2;;1;I;M-0343;;
;V-2373;DAEWOO;D30S;V2;CS1;E;20;F;M-0475;;
;V-2375;KOMATSU;FG15LT-18 NXT;V2;CS2;;2;H;;;
;V-2376;TOYOTA;2FG07 /CLUTCH/;V1;BE;BTE;3;E;;;
;V-2378;TOYOTA;6FGF15 /42/;V2;CS2;;14;G;M-0539;;
;V-2386;TCM;FG25N5T ;V1;SZ;SAUD;7;C;;;
;V-2388;NISSAN;H01-A15U;V2;BEJ;;;;M-0367;;
;V-2389;NISSAN;EH02-A20U;V2;CS2;;19;F;;;
;V-2391;LINDE;L14 /372/;V2;CS1;O;43;B;M-0103;;
;V-2392;LINDE;E16C-02 /335/;V2;CS1;O;40;A;M-0440;;
